repository name,repository URL,whether it is a fork,upstream/original repository if available,last updated date,visibility,whether there appear to be unique commits or meaningful changes by me,"whether there are signs of portfolio value, learning value, or contribution value",recommendation,short reason for the recommendation
NeMo-Guardrails,https://github.com/Ibraheemolasupogit/NeMo-Guardrails,Yes,https://github.com/NVIDIA-NeMo/Guardrails,2025-09-18T14:39:52Z,public,Possible: metadata or repository activity changed after fork creation,contribution/reference,KEEP,Shows contribution/reference value; preserve unless a manual review finds it duplicated elsewhere.
NHS-commercial-data-healthcare-predictions,https://github.com/Ibraheemolasupogit/NHS-commercial-data-healthcare-predictions,Yes,https://github.com/nhsx/commercial-data-healthcare-predictions,2025-06-29T07:23:46Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
NHS-DNAproject-showupforhealth,https://github.com/Ibraheemolasupogit/NHS-DNAproject-showupforhealth,Yes,https://github.com/janduplessis883/project-showupforhealth,2025-06-30T18:24:34Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
NHS-GeneralPracticePatientSurvey,https://github.com/Ibraheemolasupogit/NHS-GeneralPracticePatientSurvey,Yes,https://github.com/nathant181/GeneralPracticePatientSurvey,2025-06-29T09:07:16Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
nhs-r-community,https://github.com/Ibraheemolasupogit/nhs-r-community,Yes,https://github.com/nhs-r-community/nhs-r-community,2025-08-20T13:14:54Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
NHS-skunkworks,https://github.com/Ibraheemolasupogit/NHS-skunkworks,Yes,https://github.com/nhsx/skunkworks,2025-07-01T09:45:18Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
NHSR-way,https://github.com/Ibraheemolasupogit/NHSR-way,Yes,https://github.com/nhs-r-community/NHSR-way,2025-08-19T17:16:44Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
NHSRwaitinglist,https://github.com/Ibraheemolasupogit/NHSRwaitinglist,Yes,https://github.com/nhs-r-community/NHSRwaitinglist,2025-06-29T01:40:01Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
nhsx-internship-projects,https://github.com/Ibraheemolasupogit/nhsx-internship-projects,Yes,https://github.com/nhsx/nhsx-internship-projects,2025-08-04T11:35:28Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
online_payment_fraud,https://github.com/Ibraheemolasupogit/online_payment_fraud,Yes,https://github.com/sergio11/online_payment_fraud,2025-09-01T04:34:07Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
openai-agents-python,https://github.com/Ibraheemolasupogit/openai-agents-python,Yes,https://github.com/openai/openai-agents-python,2025-08-13T17:47:51Z,public,Possible: fork branch has pushes at/after fork creation; could be user work or a sync,portfolio/reference; contribution/reference,KEEP,Shows portfolio/reference; contribution/reference value; preserve unless a manual review finds it duplicated elsewhere.
OpenAIWorkshop,https://github.com/Ibraheemolasupogit/OpenAIWorkshop,Yes,https://github.com/microsoft/OpenAIWorkshop,2025-11-30T12:35:18Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
PL-30-PL-300T00-A-Design-and-manage-analytics-solutions-using-Power-BI-DP-605T00,https://github.com/Ibraheemolasupogit/PL-30-PL-300T00-A-Design-and-manage-analytics-solutions-using-Power-BI-DP-605T00,Yes,https://github.com/MicrosoftLearning/PL-300-Microsoft-Power-BI-Data-Analyst,2025-07-31T13:46:54Z,public,Possible: metadata or repository activity changed after fork creation,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
PL-7003-Create-and-manage-model-driven-apps-with-Power-Apps-and-Dataverse,https://github.com/Ibraheemolasupogit/PL-7003-Create-and-manage-model-driven-apps-with-Power-Apps-and-Dataverse,Yes,https://github.com/MicrosoftLearning/PL-7003-Create-and-manage-model-driven-apps-with-Power-Apps-and-Dataverse,2025-12-03T06:03:40Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
postgres,https://github.com/Ibraheemolasupogit/postgres,Yes,https://github.com/postgres/postgres,2025-08-30T14:02:09Z,public,No obvious unique commits from public metadata,portfolio/reference; contribution/reference,KEEP,Shows portfolio/reference; contribution/reference value; preserve unless a manual review finds it duplicated elsewhere.
power-grid-model,https://github.com/Ibraheemolasupogit/power-grid-model,Yes,https://github.com/PowerGridModel/power-grid-model,2025-07-15T19:26:37Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
Power-system-stability-PSS-ML,https://github.com/Ibraheemolasupogit/Power-system-stability-PSS-ML,Yes,https://github.com/sarajcev/PSS-ML,2025-07-20T00:55:47Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
predict-customer-churn,https://github.com/Ibraheemolasupogit/predict-customer-churn,Yes,https://github.com/alteryx/predict-customer-churn,2025-11-28T09:02:35Z,public,No obvious unique commits from public metadata,portfolio/reference; contribution/reference,KEEP,Shows portfolio/reference; contribution/reference value; preserve unless a manual review finds it duplicated elsewhere.
Predictive-Maintenance-of-Aircraft-Engine,https://github.com/Ibraheemolasupogit/Predictive-Maintenance-of-Aircraft-Engine,Yes,https://github.com/archd3sai/Predictive-Maintenance-of-Aircraft-Engine,2025-08-06T15:48:13Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
predictive-maintenance-showcase,https://github.com/Ibraheemolasupogit/predictive-maintenance-showcase,Yes,https://github.com/jordandelbar/predictive-maintenance-showcase,2025-07-22T14:57:30Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
ragflow,https://github.com/Ibraheemolasupogit/ragflow,Yes,https://github.com/infiniflow/ragflow,2025-08-13T17:09:48Z,public,No obvious unique commits from public metadata,portfolio/reference; contribution/reference,KEEP,Shows portfolio/reference; contribution/reference value; preserve unless a manual review finds it duplicated elsewhere.
redbox,https://github.com/Ibraheemolasupogit/redbox,Yes,https://github.com/i-dot-ai/redbox,2025-08-21T10:27:56Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
sagemaker-ml-workflow-with-apache-airflow,https://github.com/Ibraheemolasupogit/sagemaker-ml-workflow-with-apache-airflow,Yes,https://github.com/aws-samples/sagemaker-ml-workflow-with-apache-airflow,2025-07-09T11:33:24Z,public,No obvious unique commits from public metadata,portfolio/reference; learning; contribution/reference,KEEP,Shows portfolio/reference; learning; contribution/reference value; preserve unless a manual review finds it duplicated elsewhere.
Sagemaker-studio-lab-examples-,https://github.com/Ibraheemolasupogit/Sagemaker-studio-lab-examples-,Yes,https://github.com/aws/studio-lab-examples,2025-08-01T22:35:37Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
sample-amazon-redshift-MCP-server,https://github.com/Ibraheemolasupogit/sample-amazon-redshift-MCP-server,Yes,https://github.com/aws-samples/sample-amazon-redshift-MCP-server,2025-07-09T11:15:35Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
SC-401T00-Information-Security-Administrator,https://github.com/Ibraheemolasupogit/SC-401T00-Information-Security-Administrator,Yes,https://github.com/MicrosoftLearning/SC-401T00-Information-Security-Administrator,2025-11-03T09:15:03Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
SC-5008-Configure-and-manage-entitlement-with-Microsoft-Entra-ID,https://github.com/Ibraheemolasupogit/SC-5008-Configure-and-manage-entitlement-with-Microsoft-Entra-ID,Yes,https://github.com/MicrosoftLearning/SC-5008-Configure-and-manage-entitlement-with-Microsoft-Entra-ID,2025-08-26T08:37:53Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
SC-900-Microsoft-Security-Compliance-and-Identity-Fundamentals,https://github.com/Ibraheemolasupogit/SC-900-Microsoft-Security-Compliance-and-Identity-Fundamentals,Yes,https://github.com/MicrosoftLearning/SC-900-Microsoft-Security-Compliance-and-Identity-Fundamentals,2025-07-13T07:34:15Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
scikit-learn,https://github.com/Ibraheemolasupogit/scikit-learn,Yes,https://github.com/scikit-learn/scikit-learn,2025-08-13T12:08:02Z,public,Possible: fork branch has pushes at/after fork creation; could be user work or a sync,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
Secure-Azure-with-Microsoft-Defender-Cloud-Compliance-Controls,https://github.com/Ibraheemolasupogit/Secure-Azure-with-Microsoft-Defender-Cloud-Compliance-Controls,Yes,https://github.com/MicrosoftLearning/Secure-Azure-with-Microsoft-Defender-Cloud-Compliance-Controls,2025-11-03T07:40:40Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
Secure-storage-for-Azure-Files-and-Azure-Blob-Storage,https://github.com/Ibraheemolasupogit/Secure-storage-for-Azure-Files-and-Azure-Blob-Storage,Yes,https://github.com/MicrosoftLearning/Secure-storage-for-Azure-Files-and-Azure-Blob-Storage,2025-10-30T22:12:06Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
Security-Copilot,https://github.com/Ibraheemolasupogit/Security-Copilot,Yes,https://github.com/Azure/Security-Copilot,2025-07-22T15:02:07Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
sfquickstarts,https://github.com/Ibraheemolasupogit/sfquickstarts,Yes,https://github.com/Snowflake-Labs/sfquickstarts,2025-07-22T11:56:10Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
Simple-DevOps-Project,https://github.com/Ibraheemolasupogit/Simple-DevOps-Project,Yes,https://github.com/yankils/Simple-DevOps-Project,2025-08-04T08:18:36Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
skunkworks-adrenal-lesions-detection---computer-vision,https://github.com/Ibraheemolasupogit/skunkworks-adrenal-lesions-detection---computer-vision,Yes,https://github.com/nhsx/skunkworks-adrenal-lesions-detection,2025-08-05T13:25:55Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
skunkworks-ambulance-queueing-prediction,https://github.com/Ibraheemolasupogit/skunkworks-ambulance-queueing-prediction,Yes,https://github.com/nhsx/skunkworks-ambulance-queueing-prediction,2025-08-20T16:09:18Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
skunkworks-bed-allocation,https://github.com/Ibraheemolasupogit/skunkworks-bed-allocation,Yes,Unavailable,2025-08-21T11:09:30Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
skunkworks-ct-alignment-lesion-detection-Computer-vision,https://github.com/Ibraheemolasupogit/skunkworks-ct-alignment-lesion-detection-Computer-vision,Yes,https://github.com/nhsx/skunkworks-ct-alignment-lesion-detection,2025-08-05T13:26:32Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
skunkworks-data-lens,https://github.com/Ibraheemolasupogit/skunkworks-data-lens,Yes,https://github.com/nhsx/skunkworks-data-lens,2025-08-22T04:08:20Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
skunkworks-long-stayer-risk-stratification,https://github.com/Ibraheemolasupogit/skunkworks-long-stayer-risk-stratification,Yes,https://github.com/nhsx/skunkworks-long-stayer-risk-stratification,2025-08-04T11:32:36Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
skunkworks-long-stayer-risk-stratification-baseline,https://github.com/Ibraheemolasupogit/skunkworks-long-stayer-risk-stratification-baseline,Yes,https://github.com/nhsx/skunkworks-long-stayer-risk-stratification-baseline,2025-08-23T17:06:02Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
Smart-Change-Detection-in-Surveillance-Footage,https://github.com/Ibraheemolasupogit/Smart-Change-Detection-in-Surveillance-Footage,Yes,https://github.com/AISCIENCES/fundamentals-of-computer-vision-theory-projects-in-python,2025-08-17T22:16:44Z,public,Possible: fork branch has pushes at/after fork creation; could be user work or a sync,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
snowflake-schemachange,https://github.com/Ibraheemolasupogit/snowflake-schemachange,Yes,https://github.com/Snowflake-Labs/schemachange,2025-07-22T11:58:08Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
Snowflake-sfguide-getting-started-with-snowpark-for-machine-learning-on-azureml,https://github.com/Ibraheemolasupogit/Snowflake-sfguide-getting-started-with-snowpark-for-machine-learning-on-azureml,Yes,https://github.com/Snowflake-Labs/sfguide-getting-started-with-snowpark-for-machine-learning-on-azureml,2025-07-22T11:55:23Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
spaCy,https://github.com/Ibraheemolasupogit/spaCy,Yes,https://github.com/explosion/spaCy,2025-08-31T17:36:04Z,public,Possible: fork branch has pushes at/after fork creation; could be user work or a sync,portfolio/reference; contribution/reference,KEEP,Shows portfolio/reference; contribution/reference value; preserve unless a manual review finds it duplicated elsewhere.
spark,https://github.com/Ibraheemolasupogit/spark,Yes,https://github.com/Salimahtechy/spark,2025-08-07T16:03:01Z,public,Possible: fork branch has pushes at/after fork creation; could be user work or a sync,portfolio/reference; contribution/reference,KEEP,Shows portfolio/reference; contribution/reference value; preserve unless a manual review finds it duplicated elsewhere.
storm,https://github.com/Ibraheemolasupogit/storm,Yes,https://github.com/apache/storm,2025-08-21T00:24:19Z,public,No obvious unique commits from public metadata,portfolio/reference; contribution/reference,KEEP,Shows portfolio/reference; contribution/reference value; preserve unless a manual review finds it duplicated elsewhere.
Structural-Topic-Modelling-for-NHS-survey-datastm-survey-text,https://github.com/Ibraheemolasupogit/Structural-Topic-Modelling-for-NHS-survey-datastm-survey-text,Yes,https://github.com/nhsx/stm-survey-text,2025-07-01T11:01:31Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
terraform-databricks-lakehouse-blueprints,https://github.com/Ibraheemolasupogit/terraform-databricks-lakehouse-blueprints,Yes,https://github.com/databricks/terraform-databricks-lakehouse-blueprints,2025-08-22T21:42:00Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
terraform-provider-databricks,https://github.com/Ibraheemolasupogit/terraform-provider-databricks,Yes,https://github.com/databricks/terraform-provider-databricks,2025-08-16T19:32:22Z,public,Possible: fork branch has pushes at/after fork creation; could be user work or a sync,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
test-infra,https://github.com/Ibraheemolasupogit/test-infra,Yes,https://github.com/kubernetes/test-infra,2025-08-28T15:36:38Z,public,No obvious unique commits from public metadata,portfolio/reference; contribution/reference,KEEP,Shows portfolio/reference; contribution/reference value; preserve unless a manual review finds it duplicated elsewhere.
Titanic-Dataset-Prediction,https://github.com/Ibraheemolasupogit/Titanic-Dataset-Prediction,Yes,https://github.com/MaizeCobra/Titanic-Dataset-Prediction,2025-06-29T01:38:14Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
training-data-analyst,https://github.com/Ibraheemolasupogit/training-data-analyst,Yes,https://github.com/GoogleCloudPlatform/training-data-analyst,2025-08-27T17:29:09Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
transaction-fraud-detection,https://github.com/Ibraheemolasupogit/transaction-fraud-detection,Yes,https://github.com/juniorcl/transaction-fraud-detection,2025-09-01T04:28:57Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
transformers,https://github.com/Ibraheemolasupogit/transformers,Yes,https://github.com/huggingface/transformers,2025-08-17T22:17:32Z,public,Possible: fork branch has pushes at/after fork creation; could be user work or a sync,portfolio/reference; learning; contribution/reference,KEEP,Shows portfolio/reference; learning; contribution/reference value; preserve unless a manual review finds it duplicated elsewhere.
udemy-aws-de-labs,https://github.com/Ibraheemolasupogit/udemy-aws-de-labs,Yes,https://github.com/sidoncloud/udemy-aws-de-labs,2025-09-03T08:20:39Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
using-bedrock-guardrails-with-bedrock-agents-to-improve-adversarial-robustness,https://github.com/Ibraheemolasupogit/using-bedrock-guardrails-with-bedrock-agents-to-improve-adversarial-robustness,Yes,https://github.com/aws-samples/using-bedrock-guardrails-with-bedrock-agents-to-improve-adversarial-robustness,2025-07-20T07:46:09Z,public,No obvious unique commits from public metadata,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
vertex-ai-creative-studio,https://github.com/Ibraheemolasupogit/vertex-ai-creative-studio,Yes,https://github.com/GoogleCloudPlatform/vertex-ai-creative-studio,2025-08-03T20:01:10Z,public,Possible: fork branch has pushes at/after fork creation; could be user work or a sync,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
vertex-ai-samples,https://github.com/Ibraheemolasupogit/vertex-ai-samples,Yes,https://github.com/GoogleCloudPlatform/vertex-ai-samples,2025-07-18T15:05:45Z,public,No obvious unique commits from public metadata,portfolio/reference; learning,KEEP,Shows portfolio/reference; learning value; preserve unless a manual review finds it duplicated elsewhere.
Vision-Language-Models-Overview,https://github.com/Ibraheemolasupogit/Vision-Language-Models-Overview,Yes,https://github.com/zli12321/Vision-Language-Models-Overview,2025-08-13T10:38:51Z,public,Possible: fork branch has pushes at/after fork creation; could be user work or a sync,portfolio/reference,KEEP,Shows portfolio/reference value; preserve unless a manual review finds it duplicated elsewhere.
Vue.js-core,https://github.com/Ibraheemolasupogit/Vue.js-core,Yes,https://github.com/vuejs/core,2025-06-29T10:41:11Z,public,No obvious unique commits from public metadata,portfolio/reference; contribution/reference,KEEP,Shows portfolio/reference; contribution/reference value; preserve unless a manual review finds it duplicated elsewhere.
website,https://github.com/Ibraheemolasupogit/website,Yes,https://github.com/kubernetes/website,2025-08-28T15:36:07Z,public,Possible: fork branch has pushes at/after fork creation; could be user work or a sync,portfolio/reference; contribution/reference,KEEP,Shows portfolio/reference; contribution/reference value; preserve unless a manual review finds it duplicated elsewhere.
whylogs,https://github.com/Ibraheemolasupogit/whylogs,Yes,https://github.com/whylabs/whylogs,2025-08-08T17:41:10Z,public,No obvious unique commits from public metadata,portfolio/reference; contribution/reference,KEEP,Shows portfolio/reference; contribution/reference value; preserve unless a manual review finds it duplicated elsewhere.
